,SMILES,Material Code,Name,CAS
127,C1=CC2=C(C=CC(=C2)Br)C=C1O[C@@H]3[C@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O,EB05122,6-Bromo-2-naphthyl-alpha-D-mannopyranoside,28541-84-6
128,C1=CC2=C(C=CC(=C2)Br)C=C1O[C@@H]3[C@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O,EB05122,6-Bromo-2-naphthyl a-D-mannopyranoside,28541-84-6
129,CC(=O)N[C@@H]1[C@H]([C@H]([C@H](O[C@H]1OC2=CNC3=C2C(=C(C=C3)Br)Cl)CO)O)O,EB05994,5-Bromo-4-chloro-3-indoxyl-N-acetyl-beta-D-galactosaminide,129572-48-1
130,C1=C2C(=CC(=C1Br)Cl)NC=C2O[C@H]3[C@@H]([C@H]([C@H]([C@H](O3)CO)O)O)O,EB06383,5-Bromo-6-chloro-3-indoxyl-beta-D-galactopyranoside,93863-88-8
131,C1=C2C(=CC(=C1Br)Cl)NC=C2O[C@H]3[C@@H]([C@H]([C@H]([C@H](O3)CO)O)O)O,EB06383,5-Bromo-6-chloro-3-indolyl b-D-galactopyranoside,93863-88-8
132,C1=CC(=C(C2=C1NC=C2O[C@H]3[C@@H]([C@H]([C@H]([C@H](O3)CO)O)O)O)Cl)Br,EB06680,5-Bromo-4-chloro-3-indoxyl-beta-D-galactopyranoside,7240-90-6
133,C1=CC(=C(C2=C1NC=C2O[C@H]3[C@@H]([C@H]([C@H]([C@H](O3)CO)O)O)O)Cl)Br,EB06680,X-Gal,7240-90-6
134,C1=CC(=C(C2=C1NC=C2O[C@@H]3[C@@H]([C@H]([C@H]([C@H](O3)CO)O)O)O)Cl)Br,EB06819,5-Bromo-4-chloro-3-indolyl a-D-galactopyranoside,107021-38-5
135,C1=CC2=C(C=C1Br)C(=CN2)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O,EB06829,5-Bromo-3-indolyl b-D-glucopyranoside,16934-09-1
136,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1OC2=CC3=C(C=C2)C=C(C=C3)Br)CO)O)O,EB06861,6-Bromo-2-naphthyl-2-acetamido-2-deoxy-beta-D-glucopyranoside,212069-27-7
137,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1OC2=CC3=C(C=C2)C=C(C=C3)Br)CO)O)O,EB06861,6-Bromo-2-naphthyl 2-acetamido-2-deoxy-b-D-glucopyranoside,212069-27-7
138,C1[C@H]([C@@H]([C@H]([C@H](O1)OC2=CNC3=C2C(=C(C=C3)Br)Cl)O)O)O,EB08271,5-Bromo-4-chloro-3-indolyl a-D-xylopyranoside,1301706-83-1
139,C1=C2C(=CC(=C1Br)Cl)NC=C2OP(=O)([O-])[O-],EB09298,"5-Bromo-6-chloro-3-indoxyl phosphate, disodium salt monohydrate",404366-59-2
140,C1=C2C(=CC(=C1Br)Cl)NC=C2OP(=O)([O-])[O-],EB09298,5-Bromo-6-chloro-3-indolyl phosphate disodium monohydrate,404366-59-2
141,C1=C2C(=CC(=C1Br)Cl)NC=C2OP(=O)(O)O,EB09338,"5-Bromo-6-chloro-3-indoxyl phosphate, p-toluidine salt",6769-80-8
142,C1=C2C(=CC(=C1Br)Cl)NC=C2OP(=O)(O)O,EB09338,5-Bromo-6-chloro-3-indolyl phosphate p-toluidine salt,6769-80-8
143,C1=CC(=C(C2=C1NC=C2OS(=O)(=O)[O-])Cl)Br,EB09561,"5-Bromo-4-chloro-3-indoxyl sulfate, potassium salt",6578-07-0
144,C1=CC(=C(C2=C1NC=C2OP(=O)([O-])[O-])Cl)Br,EB09823,"5-Bromo-4-chloro-3-indoxyl phosphate, disodium salt sesquihydrate",102185-33-1
145,CC(=O)OC1=CNC2=C1C(=C(C=C2)Br)Cl,EB10024,5-Bromo-4-chloro-3-indoxyl-3-acetate,3252-36-6
146,CC(=O)OC1=CNC2=C1C(=C(C=C2)Br)Cl,EB10024,5-Bromo-4-chloro-3-indolyl acetate,3252-36-6
147,C1=CC(=C(C2=C1NC=C2O[C@@H]3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O[C@@H]4[C@H]([C@H]([C@H]([C@H](O4)CO)O)O)O)O)O)Cl)Br,EB10039,5-Bromo-4-chloro-3-indolyl b-D-lactopyranoside,2200269-31-2
148,C1=CC(=C(C2=C1NC=C2O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O[C@@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O)Cl)Br,EB10137,5-Bromo-4-chloro-3-indolyl a-D-maltopyranoside,207595-15-1
149,CCCCCCCC(=O)OC1=CNC2=CC(=C(C=C21)Br)Cl,EB10515,"5-Bromo-6-chloro-3-indoxyl caprylate, Patent pending",209347-94-4
150,CCCCCCCC(=O)OC1=CNC2=CC(=C(C=C21)Br)Cl,EB10515,"5-Bromo-6-chloro-3-indolyl caprylate, Patent pending",209347-94-4
151,CC1=CC(=O)OC2=C1C=CC(=C2)OP(=O)(O)OC3=CC4=C(C=C3)C(=CC(=O)O4)C,EB15696,Bis-(4-methylumbelliferyl)phosphate,51379-07-8
152,C1=CC(=C(C2=C1NC=C2OP(=O)([O-])[O-])Cl)Br,EB172035,"5-Bromo-4-chloro-3-indoxyl phosphate, dipotassium salt",390748-26-2
153,C1[C@H]2[C@@H]([C@@H](S1)CCCCC(=O)NC3=CC=C(C=C3)C(=O)[O-])NC(=O)N2,EB18607,(+)-Biotin 4-amidobenzoic acid sodium salt,102418-74-6
154,CCCCCCCCCCCCCCCC(=O)OC1=CNC2=C1C(=C(C=C2)Br)Cl,EB30756,5-Bromo-4-chloro-3-indoxyl palmitate,341972-98-3
155,CCCCCCCCCCCCCCCC(=O)OC1=CNC2=C1C(=C(C=C2)Br)Cl,EB30756,5-Bromo-4-chloro-3-indolyl palmitate,341972-98-3
156,CCCC(=O)OC1=CNC2=C1C(=C(C=C2)Br)Cl,EB31398,5-Bromo-4-chloro-3-indoxyl butyrate,129541-43-1
157,C1=CC=C(C=C1)C(=O)NC(CCCN=C(N)N)C(=O)NC2=CC=C(C=C2)[N+](=O)[O-],EB32011,N-Benzoyl-DL-arginine 4-nitroanilide hydrochloride,911-77-3
158,C1=C2C(=CC(=C1Br)Cl)NC=C2O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O,EB43895,5-Bromo-6-chloro-3-indoxyl-beta-D-glucopyranoside,93863-89-9
159,CCCCCCCC(=O)OC1=CNC2=C1C=C(C=C2)Br,EB56754,5-Bromo-3-indoxyl caprylate,133950-69-3
160,CC(=O)N1C=C(C2=C1C=CC(=C2Cl)Br)O,EB56757,5-Bromo-4-chloro-3-indoxyl-1-acetate,125328-76-9
161,CCCC(=O)OCC[N+](C)(C)C,EB66779,Butyrylcholine perchlorate,20292-68-6
162,C1=CC=C(C=C1)C(=O)C2=CC3=C(C=C2)C=C(C=C3)OP(=O)([O-])[O-],EB67206,6-Benzoyl-2-naphthylphosphate disodium salt,74144-43-7
163,C[N+](C)(C)CCOC(=O)C1=CC=CC=C1,EB67406,Benzoylcholine chloride,9/2/2964
164,C1[C@H]([C@@H]([C@H]([C@@H](O1)OC2=CC3=C(C=C2)C=C(C=C3)Br)O)O)O,EB67558,6-Bromo-2-naphthyl-b-D-xylopyranoside,69594-75-8
165,C[N+](C)(C)CCOC(=O)C1=CC=CC=C1,EB70176,Benzoylcholine iodide,17518-43-3
166,CN1C=C(C=CC1=O)O,EBA09475,"5-hydroxy-1-methyl-1,2-dihydropyridin-2-one",29094-75-5
167,C1=CC(=C(C=C1[N+](=O)[O-])Cl)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O,EC03193,2-Chloro-4-nitrophenyl a-D-glucopyranoside,119047-14-2
168,C1=CC2=C(C=C1O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)C(=O)O)O)O)O)OC(=O)C(=C2)C(=O)O,EC03238,3-Carboxyumbelliferyl b-D-glucuronide,216672-17-2
169,C1=CC2=C(C=C1Cl)NC=C2O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O,EC03250,6-Chloro-3-indoxyl-beta-D-cellobioside,425427-87-8
170,C1=CC2=C(C=C1Cl)NC=C2O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O,EC03250,6-Chloro-3-indolyl b-D-cellobioside,425427-87-8
171,CC(=O)N[C@@H]1[C@H]([C@H]([C@H](O[C@H]1OC2=CNC3=C2C=CC(=C3)Cl)CO)O)O,EC03260,6-Chloro-3-indoxyl-N-acetyl-beta-D-galactosaminide,501432-61-7
172,CC(=O)N[C@@H]1[C@H]([C@H]([C@H](O[C@H]1OC2=CNC3=C2C=CC(=C3)Cl)CO)O)O,EC03260,6-Chloro-3-indolyl 2-acetamido-2-deoxy-b-D-galactopyranoside,501432-61-7
173,C1=CC2=C(C=C1Cl)NC=C2O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O,EC03263,6-Chloro-3-indoxyl-alpha-D-glucopyranoside,467214-46-6
174,C1=CC2=C(C=C1Cl)NC=C2O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O,EC03263,Chloro-3-indolyl a-D-glucopyranoside,467214-46-6
175,C1=CC2=C(C=C1Cl)NC=C2O[C@@H]3[C@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O,EC03270,6-Chloro-3-indoxyl-alpha-D-mannopyranoside,425427-88-9
176,C1=CC2=C(C=C1Cl)NC=C2O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)C(=O)[O-])O)O)O,EC03291,6-Chloro-3-indolyl b-D-glucuronide sodium salt,216971-56-1
177,C1=CC2=C(C=C1Cl)NC=C2O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O,EC03297,6-Chloro-3-indoxyl-beta-D-glucopyranoside,159954-28-6
178,C1=CC(=C(C=C1[N+](=O)[O-])Cl)O[C@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)O,EC03318,2-Chloro-4-nitrophenyl b-D-galactopyranoside,123706-60-5
179,C1=CC2=C(C=C1Cl)NC=C2O[C@H]3[C@@H]([C@H]([C@H]([C@H](O3)CO)O)O)O,EC05439,6-Chloro-3-indoxyl-beta-D-galactopyranoside,138182-21-5
180,C1=CC2=C(C=C1Cl)NC=C2O[C@H]3[C@@H]([C@H]([C@H]([C@H](O3)CO)O)O)O,EC05439,6-Chloro-3-indolyl b-D-galactopyranoside,138182-21-5
181,C[C@H]1[C@H]([C@H]([C@@H]([C@@H](O1)OC2=C(C=C(C=C2)[N+](=O)[O-])Cl)O)O)O,EC05990,2-Chloro-4-nitrophenyl-alpha-L-fucopyranoside,157843-41-9
182,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1OC2=CNC3=C2C=CC(=C3)Cl)CO)O)O,EC05996,6-Chloro-3-indolyl 2-acetamido-2-deoxy-b-D-glucopyranoside,156117-44-1
183,C1=CC2=C(C=C1Cl)NC=C2O[C@@H]3[C@@H]([C@H]([C@H]([C@H](O3)CO)O)O)O,EC06166,6-Chloro-3-indoxyl-alpha-D-galactopyranoside,198402-61-8
184,C1=CC2=C(C=C1Cl)NC=C2O[C@@H]3[C@@H]([C@H]([C@H]([C@H](O3)CO)O)O)O,EC06166,6-Chloro-3-indolyl a-D-galactopyranoside,198402-61-8
185,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1OC2=C(C=C(C=C2)[N+](=O)[O-])Cl)CO)O)O,EC06385,2-Chloro-4-nitrophenyl 2-acetamido-2-deoxy-b-D-glucopyranoside,103614-82-0
186,C1=CC2=C(C=C1Cl)NC=C2O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)C(=O)O)O)O)O,EC06604,"6-Chloro-3-indoxyl-beta-D-glucuronic acid, cyclohexylammonium salt",138182-20-4
187,C1=CC2=C(C=C1Cl)NC=C2O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)C(=O)O)O)O)O,EC06604,6-Chloro-3-indolyl b-D-glucuronide cyclohexylammonium salt,138182-20-4
188,C1=CC(=C(C=C1[N+](=O)[O-])Cl)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O[C@@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O)O)O,EC07055,2-Chloro-4-nitrophenyl b-D-maltotrioside,165522-16-7
189,C1=CC=C2C(=C1)C(=CC=C2Cl)O,EC10647,4-Chloro-1-naphthol,604-44-4
190,C1=CC=C(C=C1)CC2=NC(=CN3C2=NC(=C3O)CC4=CC=C(C=C4)O)C5=CC=C(C=C5)O,EC14031,"Coelenterazine, native",55779-48-1
191,C1=CC=C(C=C1)CC2=NC(=CN3C2=NC(=C3O)CC4=CC=C(C=C4)O)C5=CC=C(C=C5)O,EC14031,Coelenterazine,55779-48-1
192,C1=CC(=C(C=C1[N+](=O)[O-])Cl)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O,EC15456,2-Chloro-4-nitrophenyl b-D-glucopyranoside,120221-14-9
193,C1=CC(=C(C=C1[N+](=O)[O-])Cl)OP(=O)(O)O,EC15602,2-Chloro-4-nitrophenyl phosphate,14957-98-3
194,C1CCC2=C(C1)C3=CC(=C(C=C3OC2=O)O[C@H]4[C@@H]([C@H]([C@H]([C@H](O4)CO)O)O)O)O,EC15802,"3,4-Cyclohexenoesculetin b-D-galactopyranoside",182805-65-8
195,C1CCC2=C(C1)C3=CC(=C(C=C3OC2=O)O[C@H]4[C@@H]([C@H]([C@H]([C@H](O4)CO)O)O)O)O,EC15802,"3,4-Cyclohexenoesculetin beta-D-galactopyranoside",182805-65-8
196,C1=CC=C(C(=C1)/C(=C\2/C=CC(=O)C(=C2)Cl)/C3=CC(=C(C=C3)O[C@H]4[C@@H]([C@H]([C@H]([C@H](O4)CO)O)O)O)Cl)S(=O)(=O)[O-],EC15915,Chlorophenol red beta-D-galactopyranoside sodium salt,99792-50-4
197,C1=CC=C(C(=C1)/C(=C\2/C=CC(=O)C(=C2)Cl)/C3=CC(=C(C=C3)O[C@H]4[C@@H]([C@H]([C@H]([C@H](O4)CO)O)O)O)Cl)S(=O)(=O)[O-],EC15915,Chlorophenol red-b-D-galactopyranoside sodium salt,99792-50-4
198,CC1=CC(=O)OC2=CC(=C(C=C12)Cl)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)C(=O)O)O)O)O,EC16006,6-Chloro-4-methylumbelliferyl b-D glucuronide,947175-17-9
199,CC1=NCCC2=C1N(C3=C2C=C(C=C3)OC)CC4=CC=C(C=C4)Cl,EC176056,"9-(4-Chlorobenzyl)-6- methoxy-1-methyl-4,9-dihydro-3H-pyrido[3,4-b]indol",2411677-02-4
200,C1=CC(=C(C=C1[N+](=O)[O-])Cl)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O)O)O,EC36496,2-Chloro-4-nitrophenyl b-D-cellotrioside,161597-23-5
201,C1=CC(=C(C=C1[N+](=O)[O-])Cl)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)O)O)O)O)O)O,EC36497,2-Chloro-4-nitrophenyl-b-D-cellotetraoside,189094-93-7
202,C1=CC=C2C=C(C=CC2=C1)OP(=O)([O-])[O-],EC71044,Calcium 2-naphthylphosphate,305808-24-6
203,CCCCCCCCCCCC(=O)NC1=CC2=C(C=C1)C3(C4=C(C=C(C=C4)O[C@H]5[C@@H]([C@H]([C@H]([C@H](O5)CO)O)O)O)OC6=C3C=CC(=C6)O[C@H]7[C@@H]([C@H]([C@H]([C@H](O7)CO)O)O)O)OC2=O,ED03235,5-Dodecanoylaminofluorescein di-b-D-galactopyranoside,138777-25-0
204,C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)F,ED04987,"2,4-Dinitrophenyl 2-deoxy-2-fluoro-b-D-glucopyranoside",111495-86-4
205,COC1=C(C=CC(=C1)C2=CC(=C(C=C2)N)OC)N,ED10633,"3,3'-Dimethoxybenzidine dihydrochloride",20325-40-0
206,C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])OC2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O,ED30200,"2,4-Dinitrophenyl b-D-glucopyranoside",25775-97-7
207,C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])NCCCC[C@@H](C(=O)O)N,ED66137,"2,4-Dinitrophenyl)-L-lysine hydrochloride monohydrate",14401-10-6
208,C1=CC2=C(C=C1F)NC=C2O[C@H]3[C@@H]([C@H]([C@H]([C@H](O3)CO)O)O)O,EF03290,6-Fluoro-3-indolyl b-D-galactopyranoside,207727-11-5
209,C1=CC2=C(C=C1F)NC=C2O[C@H]3[C@@H]([C@H]([C@H]([C@H](O3)CO)O)O)O,EF03290,6-Fluoro-3-indoxyl-beta-D-galactopyranoside,207727-11-5
210,C1=CC=C2C(=C1)C(=O)OC23C4=C(C=C(C=C4)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)OC6=C3C=CC(=C6)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O,EF04417,Fluorescein di-b-D-glucopyranoside,129787-66-2
211,C1=CC=C2C(=C1)C(=O)OC23C4=C(C=C(C=C4)O)OC5=C3C=CC(=C5)O[C@H]6[C@@H]([C@H]([C@H]([C@H](O6)CO)O)O)O,EF04418,Fluorescein mono-b-D-galactopyranoside,102286-67-9
212,C1=CC=C2C(=C1)C(=O)OC23C4=C(C=C(C=C4)O[C@H]5[C@@H]([C@H]([C@H]([C@H](O5)CO)O)O)O)OC6=C3C=CC(=C6)O[C@H]7[C@@H]([C@H]([C@H]([C@H](O7)CO)O)O)O,EF05436,Fluorescein di-beta-D-galactopyranoside,17817-20-8
213,C1=CC(=C(C=C1[N+](=O)[O-])F)O[C@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)O,EF15714,2-Fluoro-4-nitrophenyl b-D-galactopyranoside,807610-60-2
214,C1=CC(=C(C=C1F)[N+](=O)[O-])O[C@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)O,EF15715,4-Fluoro-2-nitrophenyl b-D-galactopyranoside,694439-20-8
215,CC(=O)OC1=CC2=C(C=C1)C3(C4=C(O2)C=C(C=C4)OC(=O)C)C5=CC=CC=C5C(=O)O3,EF45648,Fluorescein diacetate,596-09-8
216,C1=CC=C2C(=C1)C(=O)OC23C4=C(C=C(C=C4)OP(=O)([O-])[O-])OC5=C3C=CC(=C5)OP(=O)([O-])[O-],EF58704,Fluorescein diphosphate tetraammonium salt,217305-49-2
217,CC1=CC(=O)OC2=C1C=CC(=C2)NC(=O)CN,EG15996,Glycine 7-amido-4-methylcoumarin hydrobromide,113728-13-5
218,CC1=CC(=O)OC2=C1C=CC(=C2)NC(=O)CC[C@@H](C(=O)O)N,EG31007,gamma-L-Glutamic acid 7-amido-4-methylcoumarin,72669-53-5
219,COC1=CC(=CC2=CC=CC=C21)NC(=O)CCC(C(=O)O)N,EG66036,gamma-Glutamyl-4-methoxy-beta-naphthylamide,24723-50-0
220,C1=CC=C2C(=C1)C=CC=C2C(=O)NC(=O)CC[C@@H](C(=O)O)N,EG68009,gamma-L-Glutamyl-alpha-naphthylamide,81012-91-1
221,C1=CC2=C(C(=C1)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)N=CC=C2,EH04988,8-Hydroxyquinoline b-D-glucopyranoside,29266-96-4
222,C1=CC2=C(C(=C1)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)C(=O)[O-])O)O)O)N=CC=C2,EH05119,"8-Hydroxyquinoline-beta-D-glucuronic acid, sodium salt",207728-71-0
223,C1=CC2=C(C(=C1)O[C@H]3[C@@H]([C@H]([C@H]([C@H](O3)CO)O)O)O)N=CC=C2,EH05121,8-Hydroxyquinoline b-D-galactopyranoside,113079-84-8
224,C1=CC2=C(C(=C1)O[C@H]3[C@@H]([C@H]([C@H]([C@H](O3)CO)O)O)O)N=CC=C2,EH05121,8-Hydroxyquinoline-beta-D-galactopyranoside,113079-84-8
225,CCCCCCCCCCCCCCCC(=O)NC1=C(C=C2C(=C1)C(=CC(=O)O2)C)O,EH10520,6-Hexadecanoylamino-4-methylumbelliferone,99422-73-8
226,CCCCCCCCCCCCCCCC(=O)NC1=C(C=CC(=C1)[N+](=O)[O-])OP(=O)(O)OCC[N+](C)(C)C,EH23780,2-(N-Hexadecanoylamino)-4-nitrophenylphosphocholine hydroxide,60438-73-5
227,CCCCCCCCCCCCCCCC(=O)NC1=C(C=C2C(=C1)C(=CC(=O)O2)C)OP(=O)([O-])OCC[N+](C)(C)C,EH31028,6-Hexadecanoylamino-4-methylumbelliferyl phosphorylcholine - Moscerdam biochemical purity,904315-61-3
228,C1=CC2=C(C=C1I)C(=CN2)O[C@H]3[C@@H]([C@H]([C@H]([C@H](O3)CO)O)O)O,EI03217,5-Iodo-3-indolyl b-D-galactopyranoside,36473-36-6
229,C1=CC2=C(C=C1I)C(=CN2)O[C@H]3[C@@H]([C@H]([C@H]([C@H](O3)CO)O)O)O,EI03217,5-Iodo-3-indoxyl-beta-D-galactopyranoside,36473-36-6
230,C1=CC=C2C(=C1)C(=CN2)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O,EI03317,3-Indolyl β-D-glucopyranoside,487-60-5
231,C1=CC=C2C(=C1)C(=CN2)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O,EI03317,3-Indoxyl-beta-D-glucopyranoside anhydrous,487-60-5
232,CC(C)S[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O,EI05931,Isopropyl b-D-thiogalactopyranoside - non-animal origin,367-93-1
233,C1=CC=C2C(=C1)C(=CN2)O[C@H]3[C@@H]([C@H]([C@H]([C@H](O3)CO)O)O)O,EI05985,3-Indolyl b-D-galactopyranoside,126787-65-3
234,C1=CC=C2C(=C1)C(=CN2)O[C@H]3[C@@H]([C@H]([C@H]([C@H](O3)CO)O)O)O,EI05985,3-Indoxyl-beta-D-galactopyranoside,126787-65-3
235,C1=CC=C2C(=C1)C(=CN2)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)C(=O)O)O)O)O,EI06605,3-Indolyl b-D-glucuronide cyclohexylammonium salt,216971-58-3
236,CC(C)S[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O,EI07011,Isopropyl-beta-D-thiogalactopyranoside,367-93-1
237,C1=CC=C(C=C1)C2=NN([N+](=N2)C3=CC=C(C=C3)[N+](=O)[O-])C4=CC=C(C=C4)I,EI13589,Iodonitrotetrazolium chloride,146-68-9
238,C1=CC=C2C(=C1)C(=CN2)OP(=O)([O-])[O-],EI24588,3-Indoxyl phosphate disodium salt,3318-43-2
239,C1=CC=C2C(=C1)C(=CN2)OP(=O)([O-])[O-],EI24588,"3-Indoxyl phosphate, disodium salt",3318-43-2
240,C1=CC=C2C(=C1)C(=CN2)OS(=O)(=O)[O-],EI24589,3-Indoxyl sulfate potassium salt,2642-37-7
241,C1=CC=C2C(=C1)C(=CN2)OS(=O)(=O)[O-],EI24589,"3-Indoxyl sulfate, potassium salt",2642-37-7
242,CC(C)S[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O,EI66397,IPTG Hemidioxane,1330286-44-6
243,CC1=CC(=O)OC2=C1C=CC(=C2)NC(=O)[C@H](CC(C)C)N,EL15997,L-Leucine 7-amido-4-methylcoumarin hydrochloride salt,62480-44-8
244,CC1=CC(=O)OC2=C1C=CC(=C2)NC(=O)[C@H](CC(C)C)N,EL15997,L-Leucine 7-amido-4-methylcoumarin hydrochloride,62480-44-8
245,CC1=CC(=O)OC2=C1C=CC(=C2)NC(=O)C(C)NC(=O)C(CCCCN)N,EL172292,L-Lysyl-L-alanine 7-amido-4-methylcoumarin dihydrochloride,103404-62-2
246,C1[C@@H](N=C(S1)C2=NC3=C(S2)C=C(C=C3)O[C@H]4[C@@H]([C@H]([C@H]([C@H](O4)CO)O)O)O)C(=O)O,EL175438,Luc-coliforms,131474-38-9
247,C1[C@@H](N=C(S1)C2=NC3=C(S2)C=C(C=C3)O[C@H]4[C@@H]([C@H]([C@H]([C@H](O4)CO)O)O)O)C(=O)O,EL28834,D-Luciferin-6-O b-D-galactopyranoside,131474-38-9
248,C1[C@@H](N=C(S1)C2=NC3=C(S2)C=C(C=C3)O[C@H]4[C@@H]([C@H]([C@H]([C@H](O4)CO)O)O)O)C(=O)O,EL28834,Luciferin-beta-D-galactoside,131474-38-9
249,C[C@H]1[C@H]([C@H]([C@@H]([C@H](O1)OC2=CC3=C(C=C2)C(=CC(=O)O3)C)O)O)O,EM00650,4-Methylumbelliferyl b-L-fucopyranoside,72601-82-2
250,C[C@H]1[C@H]([C@H]([C@@H]([C@H](O1)OC2=CC3=C(C=C2)C(=CC(=O)O3)C)O)O)O,EM00650,4-Methylumbelliferyl-beta-L-fucopyranoside,72601-82-2
251,C[C@H]1[C@H]([C@H]([C@@H]([C@@H](O1)OC2=CC3=C(C=C2)C(=CC(=O)O3)C)O)O)O,EM01930,4-Methylumbelliferyl a-L-fucopyranoside,54322-38-2
252,C[C@H]1[C@H]([C@H]([C@@H]([C@@H](O1)OC2=CC3=C(C=C2)C(=CC(=O)O3)C)O)O)O,EM01930,4-Methylumbelliferyl-alpha-L-fucopyranoside,54322-38-2
253,CO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)C(=O)[O-])O)O)O,EM01955,Methyl b-D-glucuronide sodium salt,134253-42-2
254,CO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)C(=O)[O-])O)O)O,EM01955,"1-O-Methyl-beta-D-glucuronic acid, sodium salt",134253-42-2
255,CC1=CC(=O)OC2=C1C=CC(=C2)O[C@H]3[C@@H]([C@H]([C@H](CO3)O)O)O,EM03176,4-Methylumbelliferyl a-L-arabinopyranoside,69414-26-2
256,CC1=CC(=O)OC2=C1C=CC(=C2)O[C@H]3[C@@H]([C@H]([C@H](CO3)O)O)O,EM03176,4-Methylumbelliferyl-alpha-L-arabinopyranoside,69414-26-2
257,CC1=CC(=O)OC2=C1C=CC(=C2)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)NC(=O)C,EM03177,4-Methylumbelliferyl 2-acetamido-2-deoxy-b-D-glucopyranoside,37067-30-4
258,CC1=CC(=O)OC2=C1C=CC(=C2)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)NC(=O)C,EM03177,4-Methylumbelliferyl-N-acetyl-beta-D-glucosaminide,37067-30-4
259,CC1=CC(=O)OC2=C1C=CC(=C2)O[C@@H]3[C@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O,EM03179,4-Methylumbelliferyl a-D-mannopyranoside,28541-83-5
